date,F_Momentum,long_ret,short_ret,n_long,n_short,n_universe
2020-07-31,-0.017249842144036104,0.04972700350301297,0.06697684564704907,128,128,642
2020-08-31,0.040633619184679934,-0.019032530899595754,-0.05966615008427569,128,128,644
2020-09-30,-0.014465647525984468,-0.007502258718465936,0.006963388807518531,128,128,643
2020-10-31,-0.12594854028085414,0.13733920262076246,0.2632877429016166,128,128,641
2020-11-30,-0.01133010393673111,0.04636499064137198,0.05769509457810309,129,129,645
2020-12-31,0.03417096948857985,0.044544914172545635,0.010373944683965786,129,129,646
2021-01-31,0.10310035728055118,0.11682969549513937,0.013729338214588192,128,128,644
2021-02-28,-0.04846395355554661,0.02941990295149235,0.07788385650703897,129,129,645
2021-03-31,-0.01287241628549736,0.0324584302361591,0.04533084652165646,129,129,647
2021-04-30,0.038286219479540064,0.03889057804053808,0.0006043585609980197,129,129,648
2021-05-31,-0.026828464596626453,-0.00329287231776363,0.023535592278862823,129,129,649
2021-06-30,-0.043993846299850044,-0.030957732431416085,0.013036113868433957,129,129,647
2021-07-31,0.03035732950184066,0.037188100367421206,0.006830770865580546,129,129,646
2021-08-31,-0.021859323080601213,-0.05355349801781416,-0.031694174937212945,129,129,645
2021-09-30,0.05211376918186711,0.07606435067040085,0.02395058148853374,129,129,647
2021-10-31,0.019025500424894745,-0.029115666020984497,-0.04814116644587924,129,129,648
2021-11-30,-0.059493128336478796,0.012980291852449172,0.07247342018892797,129,129,648
2021-12-31,-0.061263690661316546,-0.07951475720735042,-0.018251066546033874,129,129,646
2022-01-31,0.008242183530289392,0.0017683219957103547,-0.006473861534579037,129,129,648
2022-02-28,0.029493390993789968,0.051855049594065436,0.022361658600275468,128,128,644
2022-03-31,0.05015587702248315,-0.04963987486736781,-0.09979575188985096,129,129,649
2022-04-30,0.035269820436176845,0.03052928834113086,-0.004740532095045986,129,129,645
2022-05-31,0.013528022404619755,-0.11277049683956478,-0.12629851924418453,129,129,646
2022-06-30,-0.07564242485948663,0.0593863017009218,0.13502872656040843,129,129,646
2022-07-31,0.04377460100517615,1.9801688137301402e-05,-0.043754799317038844,129,129,649
2022-08-31,0.041010647811348735,-0.07457598571396451,-0.11558663352531325,130,130,650
2022-09-30,0.030213872698692384,0.12159865797477741,0.09138478527608503,129,129,649
2022-10-31,-0.03266202422411028,0.041499357620508305,0.07416138184461858,129,129,646
2022-11-30,0.017218314997907123,-0.05556398094109732,-0.07278229593900444,129,129,648
2022-12-31,-0.1077186797452771,0.048207514938816476,0.15592619468409358,129,129,647
